Comuna;Link;Tipo_Vivienda;N_Habitaciones;N_Baños;N_Estacionamientos;Total_Superficie_M2;Superficie_Construida_M2; Valor_UF ;Valor_CLP;Dirección;Quién_Vende;Corredor
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/carlos-pena-otaeguicolina-del-peumo/3725303;Casa;6;5;No;804;420;19.990;575712000;Las Condes, Carlos Peña Otaegui/Colina del Peumo;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/felix-de-amestilas-pataguas/3467854;Casa;4;3;No;185;213;15.300;440640000;Las Condes, Félix de Amesti/Las Pataguas;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/amplios-jardines-maravillosa-vista-piscina-calidad/3716065;Casa;6;;;;;18.610;536000000;Las Condes, Amplios Jardines Maravillosa Vista Piscina Calidad;Cima Propiedades;Cima Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/quinchamalilimavida/3725310;Casa;5;5;No;1475;421;23.500;676800000;Las Condes, Quinchamalí/Limavida;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/padre-hurtado-nortelas-verbenas/3625885;Casa;5;3;1;165;135;11.458;330000000;Las Condes, Padre hurtado  norte/las verbenas;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colon-hernando-de-magallanes/3503977;Casa;5;3;No;800;340;70.828;2040000000;Las Condes, Colon / Hernando de Magallanes;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/rotonda-las-florescampanario/2278188;Casa;4;4;No;1280;304;31.000;892800000;Las Condes, Rotonda las flores/campanario;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condesasquebrada-honda/3725827;Casa;4;4;No;1111;273;25.900;745919712;Las Condes, Las Condesas/Quebrada Honda;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-del-observatoriolos-pintores/3725140;Casa;4;4;No;1600;500;31.800;915840000;Las Condes, Camino Del Observatorio/Los Pintores;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-mirasol-camino-el-albageneral-blanche-los-dominicos/3565072;Casa;6;4;No;870;400;24.500;705600000;Las Condes, Camino Mirasol - Camino El Alba/General Blanche - Los Domínicos;Carlos Hurtado Rogers;Hurtado Propiedades S.A.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-ananucasquinchamali/3725778;Casa;6;5;No;1315;410;31.489;906883200;Las Condes, Las Añañucas/Quinchamali;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/camino-la-fuente-lado-colegio-redland-school-anla-foresta/3056846;Casa;4;5;No;1400;500;29.000;835200000;Las Condes, Camino la fuente lado colegio redland school an/la foresta -;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/la-foresta-mirasol/2686976;Casa;5;4;No;860;320;23.500;676800000;Las Condes, La Foresta - Mirasol;Cata Brochet Propiedades;Cata Brochet Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/los-pintores-camino-el-olivar/3504214;Casa;3;3;No;1580;140;34.720;1000000000;Las Condes, Los pintores / Camino El Olivar;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/atalaya/2437065;Casa;6;6;4;1020;474;35.000;1008000000;Las Condes, Atalaya;VERONICA IOB FUENTES;Vende Dueño/a
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/excelente-ubicacionotonal-oriente/3708250;Casa;6;4;No;820;300;25.950;747360000;Las Condes, Excelente ubicación/otoñal oriente;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/impresionantecamino-la-posada/3401800;Casa;4;4;No;1606;480;41.500;1195200000;Las Condes, Impresionante/camino la posada;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/tiruacamarico/3724951;Casa;4;4;No;850;265;28.490;820512000;Las Condes, Tirúa/Camarico;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colina-la-gloria/2437627;Casa;6;7;5;830;426;36.900;1062720000;Las Condes, Colina La Gloria;VERONICA IOB FUENTES;Vende Dueño/a
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condesas/1966398;Casa;5;4;No;845;277;23.500;676800000;Las Condes, Las Condesas;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/casa-2-pisos-en-excelente-sector-residencial/3525724;Casa;4;2;No;98;109;6.250;180000000;Las Condes, Casa 2 Pisos en excelente sector residencial;Corretajes Prosal Ltda.;Corretajes Prosal
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/las-condes/3727733;Casa;2;2;1;56;56;3.819;110000000;Las Condes, Las condes;Patricia Navarro;Enfoque Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/san-jose-de-la-sierralimavida/2501482;Casa;5;5;No;1208;413;30.063;865879453;Las Condes, San José de la Sierra/Limavida;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/polobandacarlos-alrvarado/2521024;Casa;5;4;No;786;220;18.800;541440000;Las Condes, Polobanda/carlos alrvarado;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/pasaje-cerrado-a-pasos-verbo-villa-mariamartin-zamora-malaga/3524232;Casa;3;2;No;140;150;13.500;388800000;Las Condes, Pasaje cerrado  a pasos verbo, villa maria/martin zamora/ malaga;Francisco Vial Propiedades;Francisco Vial Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colegio-wenlock-carlos-pena-otaegui/3570999;Casa;5;4;No;1150;300;25.000;720000000;Las Condes, Colegio Wenlock - Carlos Peña Otaegui;Cata Brochet Propiedades;Cata Brochet Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/paul-harris-gran-jardin-800-metrosclinica-las-condes-charles-hamilton/3593463;Casa;6;4;No;800;255;18.500;532800000;Las Condes, Paul harris-    gran jardin 800 metros/clinica las condes   - charles hamilton;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/metro-los-dominicospadre-hurtado-sur/3688251;Casa;4;2;No;167;136;9.895;285000000;Las Condes, Metro Los Dominicos/Padre Hurtado Sur;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/cardenal-newman-bocaccio/2372303;Casa;4;4;No;796;260;19.000;547200000;Las Condes, Cardenal Newman / Bocaccio;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/sector-camino-el-alba/2883302;Casa;4;3;3;1000;400;21.000;604800000;Las Condes, Sector Camino El Alba;Francisco Bello;Vende Dueño/a
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/atalaya7carlos-pena-otaegui/2362615;Casa;7;5;No;1200;490;27.000;777600000;Las Condes, Atalaya7Carlos Peña Otaegui;Vivaqui Propiedades;Vivaqui Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/casa-de-2-pisos-en-camino-la-vina/3734637;Casa;7;5;No;1980;590;50.000;1440000000;Las Condes, Casa de 2 pisos en Camino La Viña;Armacima LImitada;Armacima Propiedades
Las Condes;https://chilepropiedades.cl/ver-publicacion/venta-usada/las-condes/casa/colegio-redlandlas-tortolas/3725286;Casa;4;3;No;1150;268;24.500;705600000;Las Condes, Colegio Redland/Las Tortolas;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/jose-alcalde-delanosanta-blanca/2507925;Casa;5;3;No;2385;340;39.000;1123200000;Lo Barnechea, Jose Alcalde Delano/Santa Blanca;Francisco Vial Propiedades;Francisco Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajoncamino-el-alto/3725011;Casa;5;4;No;2200;380;22.990;662112000;Lo Barnechea, Camino el cajón/camino el alto;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/arrayan-pastor-fernandez/3559611;Casa;4;3;No;175;175;22.000;633600000;Lo Barnechea, Arrayan, Pastor Fernandez;Piren Propiedades;Piren Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/lomas-suavesfalda-larga/2477705;Casa;4;3;No;3000;280;14.600;420480000;Lo Barnechea, Lomas Suaves/Falda Larga;Mauricio Pino Propiedades;Mauricio Pino Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/condominiopastor-fernandez/3557819;Casa;4;2;No;8915;215;22.000;633600000;Lo Barnechea, Condominio/pastor fernandez;Francisco Vial Propiedades;Francisco Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/la-gavilla-camino-el-yunquehuinganal/2850000;Casa;4;3;No;1658;233;23.300;671040000;Lo Barnechea, La Gavilla / Camino El Yunque/Huinganal;Propiedades Jose Fco. Montalva y Cía. Ltda.;Propiedades Jose Fco. Montalva y Cía. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-los-refugiosloma-suave/3725176;Casa;3;2;No;5000;227;22.999;662371200;Lo Barnechea, Camino Los Refugios/Loma Suave;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/club-de-golf-lomas-de-la-dehesa/3415486;Casa;6;4;4;1450;450;30.000;864000000;Lo Barnechea, Club de Golf Lomas de La Dehesa;Macarena Jarpa Simpfendorfer;Jarpa Corredores
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-real-punta-de-aguilasel-golf-de-manquehue/3421052;Casa;5;5;No;1900;804;65.000;1872000000;Lo Barnechea, Camino Real / Punta de Aguilas/El Golf de Manquehue /;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/las-condeslucas-araya/3482560;Casa;4;3;No;253;139;13.420;386496000;Lo Barnechea, Las condes/lucas araya;Eduardo Guiloff;Guiloff & Gia. Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/refugios-del-arrayancamino-del-estero/3725915;Casa;6;6;No;1780;427;28.279;814435200;Lo Barnechea, Refugios del Arrayán/Camino del Estero;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/bernardo-larrain-cotapospedro-lira-urquieta/2558681;Casa;4;6;No;1400;500;30.000;864000000;Lo Barnechea, Bernardo Larrain Cotapos/Pedro Lira Urquieta;Jorge Pablo Caro Propiedades;Jorge Pablo Caro Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-refugiocamino-el-arrayan/3593373;Casa;4;3;No;5000;480;22.500;648000000;Lo Barnechea, Camino el Refugio/Camino el Arrayan;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/pastor-fernandezel-remanso/3725203;Casa;4;3;No;5600;300;29.799;858211200;Lo Barnechea, Pastor Fernández/El Remanso;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/cerro-la-palomacerro-punta-de-damas/3725098;Casa;4;4;No;1600;420;30.980;892224000;Lo Barnechea, Cerro La Paloma/Cerro Punta de Damas;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-los-nogales/2240528;Casa;6;5;No;1400;530;31.500;907200000;Lo Barnechea, Sector Los Nogales;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajon-el-arrayan/3017407;Casa;4;2;No;3600;260;18.000;518400000;Lo Barnechea, Camino El Cajón - El Arrayán;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-huinganal-colegio-mayflower/2546160;Casa;9;6;No;1700;500;29.990;863712000;Lo Barnechea, El Huinganal / Colegio Mayflower;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/sector-el-huinganal/3052583;Casa;4;3;No;100;140;12.400;357120000;Lo Barnechea, Sector El Huinganal;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-los-trapenses-la-dehesa/3710242;Casa;5;7;No;1600;600;42.000;1209600000;Lo Barnechea, Camino Los Trapenses, La Dehesa;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/colegio-huinganalcamino-del-yunque/3725969;Casa;4;4;No;240;160;15.562;448185600;Lo Barnechea, Colegio Huinganal/Camino del Yunque;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-gran-vistamalalhue/2713758;Casa;4;5;No;1330;370;29.500;849600000;Lo Barnechea, Camino Gran Vista/Malalhue;Francisco Vial Propiedades;Francisco Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-golf-de-manquehue/2437930;Casa;6;5;No;1272;512;38.500;1108800000;Lo Barnechea, El Golf de Manquehue;Schumacher Propiedades;Schumacher Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/jose-alcalde-delanoclinica-alemana/3726080;Casa;6;5;No;2000;620;34.990;1007712000;Lo Barnechea, Jose Alcalde Delano/Clínica Alemana;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-juglaresav-panoramica-sur/3724868;Casa;7;5;No;1407;495;26.000;748800000;Lo Barnechea, Los Juglares/Av Panoramica Sur;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/avda-la-dehesabernardo-larrain-cv/2729291;Casa;4;3;No;2000;525;37.000;1065600000;Lo Barnechea, Avda la dehesa/bernardo larraín cv;Cristian Vial Propiedades;Cristian Vial Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-rodeo-huinganal/3505205;Casa;5;3;No;0;0;14.500;417600000;Lo Barnechea, El Rodeo/ Huinganal;Vivaqui Propiedades;Vivaqui Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/condominio-el-arrayan-oportunidadvalle-escondido-oportunidad/3533007;Casa;5;4;No;5100;420;21.900;630720000;Lo Barnechea, Condominio  el arrayan oportunidad/valle escondido -oportunidad;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-huinganalcamino-del-yunque/3725055;Casa;5;4;No;2001;370;26.900;774720000;Lo Barnechea, Camino el Huinganal/Camino del Yunque;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/el-arrayan/2448006;Casa;4;3;No;5000;490;26.000;748800000;Lo Barnechea, El arrayán;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/international-school/3392996;Casa;3;3;1;3500;400;35.000;1008000000;Lo Barnechea, International School;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-la-villacamino-turistico/3728591;Casa;7;7;No;3500;700;44.890;1292832000;Lo Barnechea, Camino La Villa/Camino Turístico;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajoncamino-las-acacias/3725075;Casa;3;3;No;2200;255;15.790;454752000;Lo Barnechea, Camino El Cajón/Camino Las Acacias;Propiedades Ricardo Vial y Cia. Ltda.;Propiedades Ricardo Vial y Cia. Ltda.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/contralmirante-fernadez-viallo-barnechea/3422962;Casa;4;4;No;1630;330;32.500;936000000;Lo Barnechea, Contralmirante fernadez vial/lo barnechea;Alonso Baeza Rivera y Cía. Ltda. (Kennedy);Alonso Baeza Rivera y Cía. Ltda. (Kennedy)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/camino-el-cajon-el-arrayanpastor-fernandez-lo-barnechea/3550775;Casa;5;3;No;2750;259;18.500;532800000;Lo Barnechea, Camino El Cajón - El Arrayán/Pastor Fernandez - Lo Barnechea;Carlos Hurtado Rogers;Hurtado Propiedades S.A.
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/colegio-huinganal/3503794;Casa;5;5;No;0;0;21.500;619200000;Lo Barnechea, Colegio Huinganal;Vivaqui Propiedades;Vivaqui Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/av-las-condesfrente-a-quinchamali/3725883;Casa;4;3;No;250;150;10.200;293760000;Lo Barnechea, Av. Las Condes/Frente a Quinchamali;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/la-dehesa/3731420;Casa;5;2;No;1420;600;46.000;1324800000;Lo Barnechea, La dehesa;Cata Brochet Propiedades;Cata Brochet Propiedades
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/av-la-dehesaclub-de-golf-la-dehesa/3726005;Casa;4;8;No;1420;600;48.990;1410912000;Lo Barnechea, Av. La Dehesa/Club de Golf La Dehesa;Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario);Procasa Alonso Baeza Rivera y Cia. Ltda. (IV Centenario)
Lo Barnechea;https://chilepropiedades.cl/ver-publicacion/venta-usada/lo-barnechea/casa/los-refugios-19000-lo-barnechea/3689179;Casa;4;3;8;5600;400;28.000;806400000;Lo Barnechea, Los refugios 19000 , lo barnechea;Lorenzo jamasmie;Vende Dueño/a
